season,team,conference,offense.plays,offense.drives,offense.ppa,offense.totalPPA,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.stuffRate,offense.lineYards,offense.lineYardsTotal,offense.secondLevelYards,offense.secondLevelYardsTotal,offense.openFieldYards,offense.openFieldYardsTotal,offense.pointsPerOpportunity,offense.fieldPosition.averageStart,offense.fieldPosition.averagePredictedPoints,offense.havoc.total,offense.havoc.frontSeven,offense.havoc.db,offense.standardDowns.rate,offense.standardDowns.ppa,offense.standardDowns.successRate,offense.standardDowns.explosiveness,offense.passingDowns.rate,offense.passingDowns.ppa,offense.passingDowns.successRate,offense.passingDowns.explosiveness,offense.rushingPlays.rate,offense.rushingPlays.ppa,offense.rushingPlays.totalPPA,offense.rushingPlays.successRate,offense.rushingPlays.explosiveness,offense.passingPlays.rate,offense.passingPlays.ppa,offense.passingPlays.totalPPA,offense.passingPlays.successRate,offense.passingPlays.explosiveness,defense.plays,defense.drives,defense.ppa,defense.totalPPA,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.lineYards,defense.lineYardsTotal,defense.secondLevelYards,defense.secondLevelYardsTotal,defense.openFieldYards,defense.openFieldYardsTotal,defense.pointsPerOpportunity,defense.fieldPosition.averageStart,defense.fieldPosition.averagePredictedPoints,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,defense.standardDowns.rate,defense.standardDowns.ppa,defense.standardDowns.successRate,defense.standardDowns.explosiveness,defense.passingDowns.rate,defense.passingDowns.ppa,defense.passingDowns.totalPPA,defense.passingDowns.successRate,defense.passingDowns.explosiveness,defense.rushingPlays.rate,defense.rushingPlays.ppa,defense.rushingPlays.totalPPA,defense.rushingPlays.successRate,defense.rushingPlays.explosiveness,defense.passingPlays.rate,defense.passingPlays.ppa,defense.passingPlays.successRate,defense.passingPlays.explosiveness
2019,Air Force,Mountain West,818,124,0.3181021533209302,260.20756141652095,0.530562347188264,1.053766195449889,0.8842105263157894,0.1255539143279173,3.4001477104874445,2302,2.5853658536585367,742,7.658823529411765,651,4.2125,70.3,1.368,0.12684031710079274,0.10305775764439411,0.02378255945639864,0.78239608801956,0.29178625582868906,0.578125,0.8886810512254025,0.2176039119804401,0.41272111059640426,0.3595505617977528,2.008164685497701,0.8276283618581907,0.2503895685217891,169.51373788925122,0.5361890694239291,0.8548296264985376,0.15647921760391198,0.7076173080514435,90.57501543058477,0.453125,2.5329752811999606,697,120,0.13898340455541405,96.8714329751236,0.4017216642754663,1.249725351320806,0.6923076923076923,0.16293929712460065,2.744408945686901,859,2.4791666666666665,238,8.038461538461538,209,3.375,71,-1.297,0.20954907161803712,0.1273209549071618,0.08222811671087533,0.6556671449067432,0.12602228815878175,0.47045951859956237,1.0435647772245444,0.34433285509325684,0.16366353036066802,100.70084850870074,0.2708333333333333,1.9316410964084405,0.4490674318507891,-0.010307158728047721,-3.226140681878937,0.34824281150159747,0.8924179377792225,0.539454806312769,0.26782140560824663,0.43351063829787234,1.5536982699606665
2019,Akron,Mid-American,609,127,-0.03185387460809443,-19.399009636329513,0.31527093596059114,1.298995822309759,0.6,0.28837209302325584,2.1367441860465117,459,2.671232876712329,195,3.5,77,1.5849056603773586,72.1,1.239,0.296551724137931,0.21793103448275863,0.07862068965517241,0.5878489326765188,-0.10865267181879687,0.38268156424581007,1.1119038784800943,0.4121510673234811,0.07768385209083573,0.21912350597609562,1.7650248460309244,0.3530377668308703,-0.17218732287625374,-37.02027441839455,0.2930232558139535,0.8492293248439658,0.6354679802955665,0.04169966271362943,16.13776947017459,0.3152454780361757,1.5936250418558482,758,126,0.23462579669611663,177.84635389565642,0.4894459102902375,1.0876993852459307,0.6962025316455697,0.16488222698072805,3.1006423982869378,1448,2.617021276595745,492,7.640625,489,3.659340659340659,66,-1.714,0.140893470790378,0.0882016036655212,0.052691867124856816,0.7295514511873351,0.2036642281541049,0.5298372513562387,0.9396630287994813,0.2704485488126649,0.3181465157387141,87.39184925683892,0.3804878048780488,1.6437846729229775,0.6160949868073878,0.1947954899120771,90.96949378894001,0.46466809421841543,0.965753101379779,0.36675461741424803,0.31435916998862923,0.5071942446043165,1.3793123267868845
2019,Alabama,SEC,673,121,0.44819333059873934,301.63411149295155,0.5364041604754829,1.3803263631256961,0.7796610169491526,0.1806020066889632,3.325752508361204,994,2.8676470588235294,390,6.333333333333333,342,4.67741935483871,67.3,1.62,0.1519434628975265,0.10954063604240283,0.04240282685512368,0.7221396731054978,0.38087647405548025,0.5679012345679012,1.2273218901320466,0.27786032689450224,0.6231451609731987,0.45454545454545453,1.877140887199194,0.4442793462109955,0.2287613379806026,68.39964005620018,0.5418060200668896,0.8546805994895313,0.5393759286775631,0.6554810144285567,237.9396082375661,0.5179063360881543,1.939067536020675,688,131,0.001354683745156332,0.9320224166675565,0.3938953488372093,1.0657344097766135,0.7027027027027027,0.159375,2.815,901,2.810344827586207,326,6.5227272727272725,287,2.6052631578947367,72.2,-1.211,0.23442808607021517,0.13590033975084936,0.0985277463193658,0.6584302325581395,0.02554050558181793,0.45695364238410596,1.0145198560660955,0.34156976744186046,-0.04526734728466368,8.473757330102442,0.2723404255319149,1.23138148193407,0.46511627906976744,0.03356842013786393,10.741894444116458,0.4125,0.87582453514785,0.5101744186046512,0.024141758775220633,0.3475783475783476,1.5695804571106344
2019,Appalachian State,Sun Belt,909,159,0.2735508065644889,248.65768316712038,0.43784378437843785,1.3489095778192675,0.7884615384615384,0.17300380228136883,3.0041825095057035,1580,3.1194029850746268,627,10.808510638297872,1016,4.662921348314606,68.8,1.505,0.1685508735868448,0.10277492291880781,0.065775950668037,0.6743674367436744,0.16433620136238034,0.4763458401305057,1.0663393649736792,0.3256325632563256,0.49972835044588254,0.3581081081081081,2.1273105415071143,0.5786578657865786,0.2144698947087507,112.81116461680287,0.42395437262357416,1.1545704437648998,0.40924092409240925,0.3539350014768475,131.66382054938725,0.44086021505376344,1.6781347866558878,865,168,0.10449154660027028,90.38518780923378,0.3722543352601156,1.4061051264177162,0.68,0.20297029702970298,2.449009900990099,989,2.9407407407407407,397,10.525423728813559,621,3.315068493150685,73.6,-1.131,0.20399579390115669,0.11987381703470032,0.08412197686645637,0.6358381502890174,-0.015676934144985735,0.40545454545454546,1.1185456531301037,0.36416184971098264,0.3143095288538919,58.91616412022241,0.3142857142857143,2.0538401016009242,0.46705202312138727,0.06853671257418244,27.688831879969705,0.3613861386138614,1.1469478690262176,0.5179190751445086,0.13150929491121074,0.3638392857142857,1.7271857056419335
2019,Arizona,Pac-12,782,139,0.2306899432687031,180.39953563612582,0.4309462915601023,1.3120232127475042,0.8181818181818182,0.15466666666666667,3.0682666666666667,1151,2.8503401360544216,419,9.517241379310345,552,3.63768115942029,74.6,1.081,0.176,0.104,0.072,0.6560102301790282,0.14717843019817217,0.4834307992202729,1.036570236694864,0.34398976982097185,0.3899516763734703,0.3308550185873606,2.079577572984075,0.479539641943734,0.19524195994957605,73.21573498109102,0.448,1.016016664950622,0.5089514066496164,0.26952874406621924,107.27244013835525,0.4020100502512563,1.6971853904220304,826,139,0.2484034542437693,205.18125320535344,0.5024213075060533,1.1142986083554087,0.6307692307692307,0.15949367088607594,3.4184810126582277,1350,2.901734104046243,502,6.746268656716418,452,4.161290322580645,68.1,-1.544,0.1674057649667406,0.09534368070953436,0.07206208425720621,0.715496368038741,0.1762677530465147,0.55668358714044,0.9186875566729507,0.2845036319612591,0.4298170687440989,133.00051207165006,0.3659574468085106,1.8626246083964406,0.4782082324455206,0.21491434642683585,84.89116683860016,0.5468354430379747,0.8657321914746039,0.5,0.32203513818801466,0.43825665859564167,1.5919679271484917
2019,Arizona State,Pac-12,846,157,0.15587120839309634,131.86704230055952,0.42080378250591016,1.2258105733509996,0.6379310344827587,0.20963855421686747,2.7797590361445783,1154,2.8562091503267975,437,5.660714285714286,317,3.0352941176470587,68.5,1.525,0.17844727694090382,0.13093858632676708,0.047508690614136734,0.6607565011820331,0.04362760405836035,0.4543828264758497,0.9662115870307464,0.3392434988179669,0.3744920265921118,0.3554006968641115,1.8722629510504538,0.4905437352245863,0.05686290603358363,23.598106003937204,0.40963855421686746,0.8614810681611108,0.483451536643026,0.2830326036083626,115.7603348758203,0.40097799511002447,1.8135864701510063,904,155,0.1804446986991673,163.12200762404723,0.4336283185840708,1.1735608067877807,0.7192982456140351,0.17772511848341233,2.7677725118483414,1168,2.5527950310559007,411,6.104166666666667,293,3.6986301369863015,74.5,-1.098,0.2165948275862069,0.1400862068965517,0.07650862068965517,0.6991150442477876,0.1153535012193591,0.49841772151898733,0.9826767620003445,0.3008849557522124,0.33168601049048635,134.46654428274763,0.28308823529411764,1.9544500809182024,0.4668141592920354,0.06908426060041675,29.15355797337587,0.45023696682464454,0.828552298756259,0.5265486725663717,0.28249274008980596,0.4117647058823529,1.5464744598428426
2019,Arkansas,SEC,688,134,0.06880355605723133,47.33684656737516,0.3808139534883721,1.3324278477242313,0.6578947368421053,0.1891891891891892,3.0091216216216217,891,2.7107438016528924,328,11.022727272727273,485,2.6515151515151514,70.8,1.324,0.25598991172761665,0.11223203026481715,0.1437578814627995,0.6482558139534884,-0.05821523516452828,0.4192825112107623,1.0168135188315934,0.35174418604651164,0.3028960390527057,0.30991735537190085,2.119359574429875,0.43023255813953487,0.09964535222427695,29.49502425838598,0.39864864864864863,1.0826367390084823,0.5494186046511628,0.04470776378357698,16.8995347101921,0.3439153439153439,1.6954051792457736,738,130,0.3024934811191033,223.24018906589822,0.45934959349593496,1.3126134793662705,0.6304347826086957,0.21994884910485935,2.9690537084398976,1161,3.114864864864865,461,11.705882352941176,796,4.285714285714286,69.9,-1.4,0.18585131894484413,0.11270983213429256,0.07314148681055156,0.6829268292682927,0.2173157744449782,0.49603174603174605,1.0912787463510634,0.3170731707317073,0.4859531570326034,140.97696795813866,0.3803418803418803,1.9343402574988744,0.5298102981029811,0.20636446359351665,80.688505265065,0.4322250639386189,1.1163646120773982,0.45257452574525747,0.4220867304135888,0.47005988023952094,1.622519963193572
2019,Arkansas State,Sun Belt,879,163,0.22549003116726993,198.20573739603026,0.42775881683731515,1.364556382449294,0.6888888888888889,0.20833333333333334,2.9453125,1131,3.013888888888889,434,6.666666666666667,380,4.068181818181818,70,1.418,0.21878335112059766,0.12913553895410887,0.08964781216648879,0.6450511945392492,0.0889372513901633,0.4638447971781305,1.111530699163124,0.35494880546075086,0.4736484482622041,0.36217948717948717,1.9534568665578131,0.43686006825938567,0.10362906963776283,39.793562740900924,0.4010416666666667,1.0148162195548986,0.5415244596131968,0.33787862765274285,160.8302267627056,0.4264705882352941,1.769505192596337,983,170,0.1812847192884483,178.2028790605447,0.4404883011190234,1.2227950270365213,0.7162162162162162,0.16895874263261296,2.9304518664047152,1492,3.1405405405405404,581,10.88888888888889,882,4.051020408163265,70.9,-1.352,0.1687681862269641,0.10475266731328807,0.06401551891367604,0.6937945066124109,0.09399651744464226,0.4809384164222874,1.0133340453339512,0.306205493387589,0.3790606450607929,98.47282367811918,0.3488372093023256,1.877111236545502,0.5178026449643948,0.17665210367892137,89.91592077257097,0.43418467583497056,1.0980866876766682,0.46185147507629704,0.21690049268308192,0.42290748898678415,1.5467653860438308
2019,Army,FBS Independents,794,122,0.2525845622035802,200.5521423896427,0.47858942065491183,1.1115122882022366,0.8494623655913979,0.1058282208588957,3.361042944785276,2191,2.9,696,9.566666666666666,861,4.2105263157894735,71.7,1.278,0.11866359447004608,0.09216589861751152,0.026497695852534562,0.7380352644836272,0.25930207537850936,0.5392491467576792,0.9830922672452287,0.2619647355163728,0.23365926066267423,0.3076923076923077,1.7455861416774625,0.8211586901763224,0.2981066477398639,194.36553432639127,0.504601226993865,1.0114615067343342,0.1712846347607053,0.05403398124454714,7.3486214492584105,0.34558823529411764,1.8880119633202075,762,126,0.21621763984694747,164.75784156337397,0.4409448818897638,1.205875254208426,0.7258064516129032,0.15764705882352942,3.180470588235294,1352,2.7630057803468207,478,8.238805970149254,552,3.579710144927536,69.4,-1.452,0.15404040404040403,0.11237373737373738,0.041666666666666664,0.7007874015748031,0.15624304443358775,0.5,0.975172227300701,0.2992125984251969,0.35668445542034266,94.71997808342319,0.3026315789473684,2.0985956626774476,0.5577427821522309,0.1738789042323251,73.89853429873817,0.4470588235294118,0.9752251323232229,0.42782152230971127,0.2905520800105006,0.41411042944785276,1.6573480080844896
2019,Auburn,SEC,849,154,0.1845023651583874,156.64250801947088,0.43934040047114253,1.1581860688727117,0.7580645161290323,0.14699331848552338,3.03184855233853,1361,2.8294117647058825,481,9.898305084745763,584,4.266666666666667,68.8,1.502,0.15789473684210525,0.11894736842105263,0.03894736842105263,0.6914016489988222,0.1096677708429598,0.47700170357751276,0.9434285907572263,0.30859835100117783,0.3521661318116545,0.3549618320610687,1.8047677234139579,0.5288574793875147,0.14268713185597176,64.06652220333132,0.44766146993318484,0.954424541558997,0.45229681978798586,0.24995002042571238,95.98080784347356,0.40625,1.5613390568172887,822,156,0.07257225733504981,59.65439552941094,0.3759124087591241,1.2262123714237285,0.673469387755102,0.22580645161290322,2.64758064516129,985,2.916030534351145,382,7,385,2.4657534246575343,71.8,-1.268,0.23608017817371937,0.1492204899777283,0.08685968819599109,0.6532846715328468,-0.059320617952024146,0.4134078212290503,0.9569504525499333,0.3467153284671533,0.3210862012970102,62.35231817236964,0.30526315789473685,1.9132945092396199,0.45255474452554745,0.004200046225938287,1.5624171960490425,0.3709677419354839,0.9490082638283174,0.5352798053527981,0.14170981402811283,0.3659090909090909,1.5664398894449196
