gameId,week,team,opponent,offense.plays,offense.drives,offense.ppa,offense.totalPPA,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.stuffRate,offense.lineYards,offense.lineYardsTotal,offense.secondLevelYards,offense.secondLevelYardsTotal,offense.openFieldYards,offense.openFieldYardsTotal,offense.standardDowns.ppa,offense.standardDowns.successRate,offense.standardDowns.explosiveness,offense.passingDowns.ppa,offense.passingDowns.successRate,offense.passingDowns.explosiveness,offense.rushingPlays.ppa,offense.rushingPlays.totalPPA,offense.rushingPlays.successRate,offense.rushingPlays.explosiveness,offense.passingPlays.ppa,offense.passingPlays.totalPPA,offense.passingPlays.successRate,offense.passingPlays.explosiveness,defense.plays,defense.drives,defense.ppa,defense.totalPPA,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.lineYards,defense.lineYardsTotal,defense.secondLevelYards,defense.secondLevelYardsTotal,defense.openFieldYards,defense.openFieldYardsTotal,defense.standardDowns.ppa,defense.standardDowns.successRate,defense.standardDowns.explosiveness,defense.passingDowns.ppa,defense.passingDowns.successRate,defense.passingDowns.explosiveness,defense.rushingPlays.ppa,defense.rushingPlays.totalPPA,defense.rushingPlays.successRate,defense.rushingPlays.explosiveness,defense.passingPlays.ppa,defense.passingPlays.totalPPA,defense.passingPlays.successRate,defense.passingPlays.explosiveness
401250713,15,Oklahoma State,Baylor,60,10,0.3281237267305097,19.68742360383058,0.4666666666666667,1.6511866307590202,1,0.13333333333333333,3.2,96,0.9666666666666667,29,1.8333333333333333,55,-0.10512498370932381,0.42105263157894735,1.1982714848267648,1.076462408399313,0.5454545454545454,2.255073492002027,0.3120252402493489,9.360757207480466,0.43333333333333335,1.5108515797205297,0.3442222132116705,10.326666396350115,0.5,1.772810341659045,44,10,-0.29320294225290894,-12.900929459127992,0.25,0.7295795165059386,1,0.375,0.525,8,0.625,10,,,-0.3482008984266366,0.391304347826087,0.5992533484435983,-0.23296708549120718,0.09523809523809523,1.3160472727864692,-0.39997361093728734,-6.399577774996597,0.4375,0.5757914563055785,-0.23219113157612128,-6.501351684131396,0.14285714285714285,0.9987086218565686
401250783,8,Florida International,Jacksonville State,42,10,-0.12834326462729947,-5.390417114346578,0.21428571428571427,1.2133339646235504,0,0.14285714285714285,2.723809523809524,57,0.6666666666666666,14,0.2857142857142857,6,-0.04469235781911073,0.3076923076923077,1.218619712887429,-0.26427598819060616,0.0625,1.171047978512521,-0.11640228241524368,-2.4444479307201172,0.23809523809523808,0.7137790066293077,-0.14028424683935525,-2.9459691836264605,0.19047619047619047,1.8377776621163533,81,11,0.13446600198685754,10.891746160935462,0.4567901234567901,0.9227722591337919,0.875,0.16363636363636364,2.9727272727272727,164,1.2727272727272727,70,1.0909090909090908,60,0.01028721532312843,0.5,0.6622390806231111,0.48926253531179786,0.3333333333333333,2.0393430241795665,0.03747034728737591,2.060869100805675,0.4727272727272727,0.7041347407395367,0.33964911769729944,8.830877060129787,0.4230769230769231,1.4395518480656677
401250783,8,Jacksonville State,Florida International,81,11,0.13446600198685754,10.891746160935462,0.4567901234567901,0.9227722591337919,0.875,0.16363636363636364,2.9727272727272727,164,1.2727272727272727,70,1.0909090909090908,60,0.01028721532312843,0.5,0.6622390806231111,0.48926253531179786,0.3333333333333333,2.0393430241795665,0.03747034728737591,2.060869100805675,0.4727272727272727,0.7041347407395367,0.33964911769729944,8.830877060129787,0.4230769230769231,1.4395518480656677,42,10,-0.12834326462729947,-5.390417114346578,0.21428571428571427,1.2133339646235504,0,0.14285714285714285,2.723809523809524,57,0.6666666666666666,14,0.2857142857142857,6,-0.04469235781911073,0.3076923076923077,1.218619712887429,-0.26427598819060616,0.0625,1.171047978512521,-0.11640228241524368,-2.4444479307201172,0.23809523809523808,0.7137790066293077,-0.14028424683935525,-2.9459691836264605,0.19047619047619047,1.8377776621163533
401250784,8,Louisiana Monroe,South Alabama,51,9,-0.18959005713431795,-9.669092913850216,0.35294117647058826,0.6643738569256351,0.3333333333333333,0.20833333333333334,2.0541666666666667,49,0.8333333333333334,20,1.625,39,0.09418707395026395,0.45454545454545453,1.2648400553871793,-0.7098481307893848,0.16666666666666666,-2.3379571353820854,-0.190177384761493,-4.564257234275832,0.2916666666666667,0.9897694305839131,-0.18906798813238457,-5.104835679574383,0.4074074074074074,0.4573039464158218,61,9,0.3809247002707018,23.236406716512807,0.4262295081967213,1.5825796356405022,0.75,0.175,3.23,129,1.15,46,0.9,36,0.05862701470212115,0.425,0.910730502246338,0.9948250537346649,0.42857142857142855,2.8516279987183677,0.18955797766781102,7.58231910671244,0.4,1.2041925938986417,0.745432743323827,15.654087609800369,0.47619047619047616,2.187998902427479
401250784,8,South Alabama,Louisiana Monroe,61,9,0.3809247002707018,23.236406716512807,0.4262295081967213,1.5825796356405022,0.75,0.175,3.23,129,1.15,46,0.9,36,0.05862701470212115,0.425,0.910730502246338,0.9948250537346649,0.42857142857142855,2.8516279987183677,0.18955797766781102,7.58231910671244,0.4,1.2041925938986417,0.745432743323827,15.654087609800369,0.47619047619047616,2.187998902427479,51,9,-0.18959005713431795,-9.669092913850216,0.35294117647058826,0.6643738569256351,0.3333333333333333,0.20833333333333334,2.0541666666666667,49,0.8333333333333334,20,1.625,39,0.09418707395026395,0.45454545454545453,1.2648400553871793,-0.7098481307893848,0.16666666666666666,-2.3379571353820854,-0.190177384761493,-4.564257234275832,0.2916666666666667,0.9897694305839131,-0.18906798813238457,-5.104835679574383,0.4074074074074074,0.4573039464158218
401251100,15,Florida,LSU,72,15,0.2530852135976937,18.222135379033947,0.5277777777777778,1.1504383127013595,0.5,0.14285714285714285,3.419047619047619,72,1.0476190476190477,22,3.8095238095238093,80,0.12032117862827489,0.5555555555555556,1.0083577477495522,0.6513773185059502,0.4444444444444444,1.6832404312706364,0.3809888359524668,8.000765555001802,0.5238095238095238,1.3575513840922522,0.20041901615749302,10.221369824032143,0.5294117647058824,1.0660589132458105,86,14,0.16863044782730593,14.50221851314831,0.3953488372093023,1.158882927296292,0.8888888888888888,0.16666666666666666,3.10625,149,0.9791666666666666,47,0.14583333333333334,7,0.11653620880857485,0.43333333333333335,0.9662176231066131,0.2888479224859162,0.3076923076923077,1.7850451659127482,-0.005889513267088178,-0.28269663682023255,0.3958333333333333,0.6269096532580832,0.3890767144728564,14.784915149968544,0.39473684210526316,1.8327157410780228
401251100,15,LSU,Florida,86,14,0.16863044782730593,14.50221851314831,0.3953488372093023,1.158882927296292,0.8888888888888888,0.16666666666666666,3.10625,149,0.9791666666666666,47,0.14583333333333334,7,0.11653620880857485,0.43333333333333335,0.9662176231066131,0.2888479224859162,0.3076923076923077,1.7850451659127482,-0.005889513267088178,-0.28269663682023255,0.3958333333333333,0.6269096532580832,0.3890767144728564,14.784915149968544,0.39473684210526316,1.8327157410780228,72,15,0.2530852135976937,18.222135379033947,0.5277777777777778,1.1504383127013595,0.5,0.14285714285714285,3.419047619047619,72,1.0476190476190477,22,3.8095238095238093,80,0.12032117862827489,0.5555555555555556,1.0083577477495522,0.6513773185059502,0.4444444444444444,1.6832404312706364,0.3809888359524668,8.000765555001802,0.5238095238095238,1.3575513840922522,0.20041901615749302,10.221369824032143,0.5294117647058824,1.0660589132458105
401251926,13,Liberty,UMass,32,6,0.7936972225596629,25.398311121909213,0.6875,1.484348468605382,0.8333333333333334,0.25,3.7125,59,2.125,34,5.75,92,0.8059293461580355,0.7037037037037037,1.500593639205656,0.7276437551284507,0.6,1.3814623881369794,0.6830574798352249,10.928919677363599,0.6875,1.3598483974746087,0.9043369652841008,14.469391444545613,0.6875,1.6088485397361554,35,6,0.07603041057241511,2.661064370034529,0.2857142857142857,1.5654223611609261,1,0.14285714285714285,2.066666666666667,43,0.5238095238095238,11,,,-0.10405007248288525,0.3,1.0391726099705252,0.3161377213128156,0.26666666666666666,2.3547969879465276,-0.23154541328808634,-4.862453679049813,0.23809523809523808,0.8048798274419768,0.5373941463631673,7.523518049084342,0.35714285714285715,2.3259648948798755
401251926,13,UMass,Liberty,35,6,0.07603041057241511,2.661064370034529,0.2857142857142857,1.5654223611609261,1,0.14285714285714285,2.066666666666667,43,0.5238095238095238,11,,,-0.10405007248288525,0.3,1.0391726099705252,0.3161377213128156,0.26666666666666666,2.3547969879465276,-0.23154541328808634,-4.862453679049813,0.23809523809523808,0.8048798274419768,0.5373941463631673,7.523518049084342,0.35714285714285715,2.3259648948798755,32,6,0.7936972225596629,25.398311121909213,0.6875,1.484348468605382,0.8333333333333334,0.25,3.7125,59,2.125,34,5.75,92,0.8059293461580355,0.7037037037037037,1.500593639205656,0.7276437551284507,0.6,1.3814623881369794,0.6830574798352249,10.928919677363599,0.6875,1.3598483974746087,0.9043369652841008,14.469391444545613,0.6875,1.6088485397361554
401251931,10,Marshall,UMass,53,9,0.47923374308873606,25.399388383703013,0.5660377358490566,1.330961176288403,1,0.17391304347826086,4.1695652173913045,96,1.6521739130434783,38,2.4782608695652173,57,0.4000153086751024,0.6153846153846154,1.1502528957705314,0.6999136675267157,0.42857142857142855,2.05379429835989,0.5907595548749923,13.587469762124822,0.6521739130434783,1.1704618992290974,0.393730620719273,11.81191862157819,0.5,1.4914604533477087,38,9,0.22600494403011073,8.588187873144207,0.34210526315789475,1.418340137483226,0.5,0.3157894736842105,2.205263157894737,42,0.8421052631578947,16,0.6842105263157895,13,0.2777372541560949,0.41379310344827586,1.339008680183653,0.05931194473527274,0.1111111111111111,2.370317625078103,0.037132895936924454,0.7055250228015647,0.2631578947368421,1.5656451915037168,0.414876992123297,7.882662850342642,0.42105263157894735,1.3262744787204195
